name,img,instagram,labels
IBRANOVSKI,https://www.beatstats.com/images/artist/large/383277.jpg?version=43774,https://www.instagram.com/ibranovski,"['CONFESSION', 'DOORN RECORDS', 'BARONG FAMILY', 'MAD DECENT', 'BROHOUSE MUSIC', 'REVEALED RECORDINGS', 'WALL RECORDINGS', ""SPINNIN' REMIXES"", 'STMPD RCRDS', 'FALSE FLAG RECORDS', 'SMASH THE HOUSE']"
NOX VAHN,https://www.beatstats.com/images/artist/large/771084.jpg?version=6921,https://www.instagram.com/nox_vahn,"['ANJUNADEEP', 'REFLECTIONS']"
RøDHåD,https://www.beatstats.com/images/artist/large/335993.jpg?version=362,https://www.instagram.com/rødhåd,"['WSNWG', 'FABRIC RECORDS', 'FUSE IMPRINT']"
MATTHEW DEKAY,https://www.beatstats.com/images/artist/large/2713.jpg?version=27213,https://www.instagram.com/matthew_dekay,['MDLBEAST RECORDS']
KASPAR (DE),https://www.beatstats.com/images/artist/large/788650.jpg?version=22046,https://www.instagram.com/kaspar_(de),"['TERMINAL M', 'FACTORY 93 RECORDS']"
USED,https://www.beatstats.com/images/artist/large/82945.jpg?version=41125,https://www.instagram.com/used,"['BREAKBEAT KAOS II', 'DIRTY WORKZ']"
MALUCA,https://www.beatstats.com/images/artist/test.jpg,https://www.instagram.com/maluca,"[""SPINNIN' RECORDS"", 'MIXPAK RECORDS']"
NANDU,https://www.beatstats.com/images/artist/large/403841.jpg?version=19884,https://www.instagram.com/nandu,"['ULTRA', 'SECRET FUSION', 'HUMAN BY DEFAULT', 'CRIB RECORDS', 'INNERVISIONS', 'JUNA POLY', 'SIGNATURE MUSIC']"
RADECKT,https://www.beatstats.com/images/artist/large/506648.jpg?version=51213,https://www.instagram.com/radeckt,"['ULTRA', 'RENAISSANCE RECORDS', 'URGE TO DANCE']"
HEATHER BRIGHT,https://www.beatstats.com/images/artist/large/247264.jpg?version=42639,https://www.instagram.com/heather_bright,['UNIVERSAL-ISLAND RECORDS....']
M35,https://www.beatstats.com/images/artist/large/323822.jpg?version=17760,https://www.instagram.com/m35,"['DOORN RECORDS', 'FONK RECORDINGS', 'ULTRA', 'ENHANCED RECORDINGS', 'MAXXIMIZE']"
JOHN HOLT,https://www.beatstats.com/images/artist/large/54977.jpg?version=10386,https://www.instagram.com/john_holt,['HOSPITAL RECORDS']
PHONIC YOUTH,https://www.beatstats.com/images/artist/large/233780.jpg?version=20221,https://www.instagram.com/phonic_youth,"['INU', 'COLORIZE (ENHANCED)']"
ORJAN NILSEN,https://www.beatstats.com/images/artist/large/29976.jpg?version=26323,https://www.instagram.com/orjan_nilsen,"['MIXMASH RECORDS', 'IN MY OPINION', 'DREAMSTATE', 'ARMIND (ARMADA)', 'REVEALED RECORDINGS', 'SEEKING BLUE']"
BUSH B4 ME,https://www.beatstats.com/images/artist/large/1146447.jpg?version=6825,https://www.instagram.com/bush_b4_me,['GO DEEVA RECORDS']
NABHIA,https://www.beatstats.com/images/artist/large/256743.jpg?version=58938,https://www.instagram.com/nabhia,['MUSICAL FREEDOM']
THE HIM,https://www.beatstats.com/images/artist/large/407748.jpg?version=27001,https://www.instagram.com/the_him,"[""SPINNIN' RECORDS"", ""SPINNIN' DEEP"", 'STMPD RCRDS', 'HEARTFELDT RECORDS', 'EGO', ""SPINNIN' REMIXES"", 'DOWNTOWN/ATLANTIC']"
OSTBLOCKSCHLAMPEN,https://www.beatstats.com/images/artist/large/131325.jpg?version=16399,https://www.instagram.com/ostblockschlampen,"['OXYGEN', 'MUSICAL NOIZE', 'TIGER RECORDS', ""SPINNIN' RECORDS"", 'UNIVERSAL MUSIC']"
TAI,https://www.beatstats.com/images/artist/large/111471.jpg?version=25559,https://www.instagram.com/tai,"[""SPINNIN' RECORDS"", ""SPINNIN' DEEP"", 'WEPLAY', ""SPINNIN' REMIXES""]"
ANSOLO,https://www.beatstats.com/images/artist/large/399581.jpg?version=1972,https://www.instagram.com/ansolo,"['SIZE RECORDS', 'DOORN RECORDS', 'STAAR TRAXX', 'ISLAND RECORDS UK', 'BIG BEAT RECORDS']"
RETNA,https://www.beatstats.com/images/artist/large/318822.jpg?version=26289,https://www.instagram.com/retna,"['SAVED RECORDS', 'TOOLROOM TRAX', 'TOOLROOM']"
SOLEDRIFTER,https://www.beatstats.com/images/artist/large/200521.jpg?version=36002,https://www.instagram.com/soledrifter,"['MONOPHONY', 'PEPPERMINT JAM RECORDS']"
SHIMON,https://www.beatstats.com/images/artist/large/3394.jpg?version=40834,https://www.instagram.com/shimon,"['AUDIOPORN', 'BASSRUSH RECORDS', 'RAM RECORDS', 'KNITEFORCE RECORDS', 'MAC 2 DIGITAL', 'DRUM&BASSARENA']"
NEIL AMAREY,https://www.beatstats.com/images/artist/large/805622.jpg?version=18172,https://www.instagram.com/neil_amarey,['MY OTHER SIDE OF THE MOO....']
SUNDAY SCARIES,https://www.beatstats.com/images/artist/large/1088656.jpg?version=58938,https://www.instagram.com/sunday_scaries,['10K PROJECTS']
MALANDRA JR.,https://www.beatstats.com/images/artist/large/232215.jpg?version=40529,https://www.instagram.com/malandra_jr.,"['EXE AUDIO', 'JEAHMON! RECORDS', 'CRITICAL MONDAY', 'STIL VOR TALENT', 'DIYNAMIC']"
JAMES DYMOND,https://www.beatstats.com/images/artist/large/180241.jpg?version=30456,https://www.instagram.com/james_dymond,['FSOE']
ANDRE LODEMANN,https://www.beatstats.com/images/artist/large/31140.jpg?version=30365,https://www.instagram.com/andre_lodemann,['STAY TRUE SOUNDS']
ADVENTURES OF STEVIE V,https://www.beatstats.com/images/artist/large/215720.jpg?version=58938,https://www.instagram.com/adventures_of_stevie_v,['ALTRA MODA']
MARKUS SCHULZ,https://www.beatstats.com/images/artist/large/1728.jpg?version=6888,https://www.instagram.com/markus_schulz,"['COLDHARBOUR RECORDINGS', 'ARMADA CAPTIVATING', 'BLACK HOLE RECORDINGS', 'AMSTERDAM TRANCE RECORDS....', 'ARMADA MUSIC', 'SONGBIRD']"
GINO,https://www.beatstats.com/images/artist/large/30798.jpg?version=1731,https://www.instagram.com/gino,"['OCTAVE RECORDINGS', 'CRUCAST', 'TITAN RECORDS', 'DEVICE', 'DNB ALLSTARS', 'GRADIENT RECORDS', 'CLAM RECORDS']"
SON OF SON,https://www.beatstats.com/images/artist/large/1189090.jpg?version=50273,https://www.instagram.com/son_of_son,"['NEW WORLD', 'AFTERLIFE RECORDS', 'SIAMESE']"
RAUL MENDES,https://www.beatstats.com/images/artist/large/340996.jpg?version=16290,https://www.instagram.com/raul_mendes,"['PINKSTAR RECORDS', 'BLACK LIZARD RECORDS', 'REVUELTA RECORDS', 'THE POWER HOUSE', 'KAISEN RECORDS', 'SOSUMI RECORDS', 'FREE FALL', 'SIRUP MUSIC', 'AREA 94']"
DANIEL FERNANDES,https://www.beatstats.com/images/artist/large/244029.jpg?version=7016,https://www.instagram.com/daniel_fernandes,"['BUNNY TIGER', 'LZR TRP', 'CHILLI MINT DIGITAL', 'SLEAZY G']"
CONGOROCK,https://www.beatstats.com/images/artist/large/90434.jpg?version=15671,https://www.instagram.com/congorock,"['DEF JAM', 'ULTRA', 'SIZE RECORDS']"
D*MINDS,https://www.beatstats.com/images/artist/large/411328.jpg?version=15989,https://www.instagram.com/d*minds,"['RUN', 'SOUPED UP RECORDS', 'D STYLE RECORDINGS LTD', 'BINGO BASS', 'CRITICAL MUSIC', 'THIRTYONE RECORDINGS']"
VEGA & ROMERO,https://www.beatstats.com/images/artist/large/984508.jpg?version=58938,https://www.instagram.com/vega_&_romero,"['BAMBOSSA RECORDS', 'DEFECTED']"
EMENI,https://www.beatstats.com/images/artist/large/482236.jpg?version=58938,https://www.instagram.com/emeni,"[""SPINNIN' DEEP""]"
FAR&HIGH,https://www.beatstats.com/images/artist/large/903769.jpg?version=5722,https://www.instagram.com/far&high,"['KINETIKA MUSIC', 'RITUAL', 'RENAISSANCE RECORDS', 'SINCOPAT', 'MONABERRY', 'DIYNAMIC']"
KARIM HAAS,https://www.beatstats.com/images/artist/large/15251.jpg?version=61040,https://www.instagram.com/karim_haas,['SYNERGY RECORDINGS']
KINNERMAN,https://www.beatstats.com/images/artist/large/590226.jpg?version=24699,https://www.instagram.com/kinnerman,"['ELROW MUSIC', 'KALUKI MUSIK', 'SOLA', 'ORIGINS RCRDS', 'GLASGOW UNDERGROUND']"
SPANKOX,https://www.beatstats.com/images/artist/large/36897.jpg?version=34763,https://www.instagram.com/spankox,"['ARMADA SUBJEKT', 'ARMADA MUSIC ALBUMS']"
ACID PAULI,https://www.beatstats.com/images/artist/large/7859.jpg?version=2723,https://www.instagram.com/acid_pauli,"['PLATON RECORDS', 'BUNTE KUH', 'K7 RECORDS', 'RECORDJET', 'LAUT & LUISE', 'DENATURE RECORDS', 'REBELLION']"
ACTI,https://www.beatstats.com/images/artist/large/66556.jpg?version=52564,https://www.instagram.com/acti,"['BIG & DIRTY (BE YOURSELF....', 'QULT RECORDS', 'HOUSE ON WHEELS', 'DOORN RECORDS', 'SUBGROUND RECORDS', 'KIDDFECTIOUS']"
MARK MICHAEL,https://www.beatstats.com/images/artist/large/787812.jpg?version=30616,https://www.instagram.com/mark_michael,"['IAMT', 'KD RAW', 'TERMINAL M', 'KRAFTEK', 'OFF RECORDINGS', 'FE CHROME']"
PARACHUTE YOUTH,https://www.beatstats.com/images/artist/large/235042.jpg?version=31950,https://www.instagram.com/parachute_youth,['SWEAT IT OUT']
CLIMBERS,https://www.beatstats.com/images/artist/large/249594.jpg?version=47386,https://www.instagram.com/climbers,['OH! RECORDS STOCKHOLM']
MINICOOLBOYZ,https://www.beatstats.com/images/artist/large/53136.jpg?version=8807,https://www.instagram.com/minicoolboyz,"['INTEC', 'OVER', 'GAIN RECORDS', '100% PURE', 'PHOBIQ', 'AMAZING RECORDS', 'AUDIO ELITE']"
CHOICES,https://www.beatstats.com/images/artist/large/841419.jpg?version=37618,https://www.instagram.com/choices,['MUSIC TO DANCE TO RECORD....']
MILEY CYRUS,https://www.beatstats.com/images/artist/large/230158.jpg?version=61682,https://www.instagram.com/miley_cyrus,"[""SPINNIN' RECORDS"", 'POLYDOR ASSOCIATED LABEL....']"
EPROM,https://www.beatstats.com/images/artist/large/99967.jpg?version=27451,https://www.instagram.com/eprom,"['1985 MUSIC', 'HIGH VAULTAGE / NSD']"
RON CARROLL,https://www.beatstats.com/images/artist/large/5945.jpg?version=53823,https://www.instagram.com/ron_carroll,"['TOOLROOM TRAX', 'DEFECTED', 'NERVOUS RECORDS', 'GOLDEN RECORDINGS', 'NU GROOVE RECORDS', 'MUSICAL FREEDOM', 'CUBE RECORDINGS', 'LABORATORY RECORDS']"
VOLT & STATE,https://www.beatstats.com/images/artist/large/455148.jpg?version=513,https://www.instagram.com/volt_&_state,"['PROTOCOL RECORDINGS', 'ENHANCED RECORDINGS', 'ARMADA TRICE', 'FOOLS GOLD RECORDS']"
MATT & KENDO,https://www.beatstats.com/images/artist/large/348921.jpg?version=38058,https://www.instagram.com/matt_&_kendo,"[""SPINNIN' DEEP"", 'DEAL RECORDS']"
LES BISOUS,https://www.beatstats.com/images/artist/large/928899.jpg?version=46894,https://www.instagram.com/les_bisous,"['SUBLIMINAL', 'ARMADA MUSIC', 'DISTROKID']"
HOF(DE),https://www.beatstats.com/images/artist/large/956287.jpg?version=61706,https://www.instagram.com/hof(de),"['KURAI RECORDS', 'DRUMCODE']"
SARAH IKUMU,https://www.beatstats.com/images/artist/large/1041651.jpg?version=58938,https://www.instagram.com/sarah_ikumu,['SHOGUN AUDIO']
KEVIN DREW,https://www.beatstats.com/images/artist/large/325896.jpg?version=22521,https://www.instagram.com/kevin_drew,"['OWSLA', 'DIGITAL DISTRIBUTION VAN....', 'INDIE MUSIC GROUP']"
DRS,https://www.beatstats.com/images/artist/large/102419.jpg?version=23270,https://www.instagram.com/drs,"['CRITICAL MUSIC', 'SPACE CADET']"
DENISE,https://www.beatstats.com/images/artist/large/187565.jpg?version=58938,https://www.instagram.com/denise,['DANCECLUB COMPILATIONS']
PUPPAH NAS-T,https://www.beatstats.com/images/artist/large/433964.jpg?version=58938,https://www.instagram.com/puppah_nas-t,['SIXTY6MUSIC']
ZOMBIE DISCO SQUAD,https://www.beatstats.com/images/artist/test.jpg,https://www.instagram.com/zombie_disco_squad,['SUARA']
RIVERO,https://www.beatstats.com/images/artist/large/91203.jpg?version=17024,https://www.instagram.com/rivero,"['REVEALED RECORDINGS', 'OXYGEN', 'DOORN RECORDS', 'PEAK HOUR MUSIC']"
VICTOR DEME,https://www.beatstats.com/images/artist/large/415337.jpg?version=58938,https://www.instagram.com/victor_deme,['INSOMNIAC RECORDS']
BLINDERS,https://www.beatstats.com/images/artist/large/143655.jpg?version=37197,https://www.instagram.com/blinders,['STMPD RCRDS']
CHANEY,https://www.beatstats.com/images/artist/large/184897.jpg?version=54219,https://www.instagram.com/chaney,"['LOVE & OTHER', 'STRESS RECORDS', 'INSOMNIAC RECORDS']"
CARDI B,https://www.beatstats.com/images/artist/large/539781.jpg?version=58938,https://www.instagram.com/cardi_b,"['ATLANTIC/KSR', 'BPG/RVG/RCA RECORDS']"
AXEL BOMAN,https://www.beatstats.com/images/artist/large/64820.jpg?version=61260,https://www.instagram.com/axel_boman,"['THE NIGHT LAND', 'KOMPAKT', 'ASTRAL PEOPLE RECORDINGS', 'VIVRANT', 'CROSSTOWN REBELS']"
DISCO GURLS,https://www.beatstats.com/images/artist/large/667779.jpg?version=29032,https://www.instagram.com/disco_gurls,"['GUAREBER RECORDINGS', 'DANCECLUB COMPILATIONS', 'DANCECLUB RECORDS']"
MARIANA BELL,https://www.beatstats.com/images/artist/large/328458.jpg?version=61682,https://www.instagram.com/mariana_bell,['DOORN RECORDS']
DUSKEE,https://www.beatstats.com/images/artist/large/603894.jpg?version=58938,https://www.instagram.com/duskee,"['HOSPITAL RECORDS', 'SHOGUN AUDIO', 'CRITICAL MUSIC']"
GHOSTMASTERS,https://www.beatstats.com/images/artist/large/929185.jpg?version=31449,https://www.instagram.com/ghostmasters,"['GUAREBER RECORDINGS', 'RADICAL FUNK', 'DANCECLUB RECORDS']"
REX THE DOG,https://www.beatstats.com/images/artist/large/10963.jpg?version=15136,https://www.instagram.com/rex_the_dog,"['THREE SIX ZERO', 'KOMPAKT', 'DIYNAMIC']"
PRIMATE (BE),https://www.beatstats.com/images/artist/large/1091370.jpg?version=40665,https://www.instagram.com/primate_(be),"['PRIMATE MUSIC', 'SOUPED UP RECORDS', 'ELEVATE RECORDS', 'BLACKOUT MUSIC NL']"
THE TEMPER TRAP,https://www.beatstats.com/images/artist/large/104419.jpg?version=58938,https://www.instagram.com/the_temper_trap,"['UNIVERSAL-ISLAND RECORDS....', 'NEW STATE MUSIC']"
HAMDI,https://www.beatstats.com/images/artist/large/540557.jpg?version=41498,https://www.instagram.com/hamdi,"['1985 MUSIC', 'DEADBEATS', 'BASSRUSH RECORDS', 'DUPLOC', 'OWSLA/ATLANTIC', 'UKF', 'CIRCUS', 'DEEP MEDI MUSIK', 'DISORDER', 'CREATE MUSIC GROUP', 'JOYTIME COLLECTIVE (CMG)', 'JADU DALA', 'FABRIC RECORDS (UK)', 'VISION RECORDINGS', '1FORTY', 'D-BLK']"
DIFFRENT,https://www.beatstats.com/images/artist/large/1157910.jpg?version=58938,https://www.instagram.com/diffrent,"['COLUMBIA LOCAL', 'ATW RECORDS', 'ROOM TWO RECORDINGS', 'SECOND PHASE']"
LIGHTS,https://www.beatstats.com/images/artist/large/237067.jpg?version=58938,https://www.instagram.com/lights,"['MAU5TRAP', 'ULTRA', 'UNIVERSAL-ISLAND RECORDS....', 'MUSICAL FREEDOM', 'MONSTERCAT', '12TONE MUSIC', 'ARMADA MUSIC ALBUMS']"
KOTELETT & ZADAK,https://www.beatstats.com/images/artist/large/247782.jpg?version=46209,https://www.instagram.com/kotelett_&_zadak,['HIVE AUDIO']
INAYA DAY,https://www.beatstats.com/images/artist/large/5428.jpg?version=48826,https://www.instagram.com/inaya_day,"['GLITTERBOX RECORDINGS', 'CLASSICS BY KOOKOO', 'MOTIVE RECORDS']"
FLERA,https://www.beatstats.com/images/artist/large/733625.jpg?version=59324,https://www.instagram.com/flera,['GLASGOW UNDERGROUND']
DRUMSOUND & BASSLINE SMITH,https://www.beatstats.com/images/artist/large/202743.jpg?version=42722,https://www.instagram.com/drumsound_&_bassline_smith,['TECHNIQUE RECORDINGS']
MARTHA WASH,https://www.beatstats.com/images/artist/large/17197.jpg?version=58938,https://www.instagram.com/martha_wash,"['GOOD COMPANY', ""SPINNIN' RECORDS""]"
DAMIEN N-DRIX,https://www.beatstats.com/images/artist/large/102091.jpg?version=12294,https://www.instagram.com/damien_n-drix,"['SPRS', 'MUSICAL FREEDOM', 'WALL RECORDINGS', 'CR2 RECORDS', ""SPINNIN' RECORDS"", 'MENTALO MUSIC/WM GERMANY', 'TOMORROWLAND MUSIC', 'BROHOUSE MUSIC', 'VIRGIN', 'DIM MAK RECORDS', 'MAD DECENT', 'D-TRACKS INDUSTRY', 'PEOPLE WANT TO DANCE']"
CROSSY,https://www.beatstats.com/images/artist/large/899480.jpg?version=12121,https://www.instagram.com/crossy,"['BEATSBASSLIFE', 'BORN ON ROAD', 'INVICTA AUDIO']"
DEWITT SOUND,https://www.beatstats.com/images/artist/large/788835.jpg?version=58938,https://www.instagram.com/dewitt_sound,['TOOLROOM']
VER:WEST,https://www.beatstats.com/images/artist/large/890442.jpg?version=598,https://www.instagram.com/ver:west,['AFTR:HRS']
BRIGADO CREW,https://www.beatstats.com/images/artist/large/461656.jpg?version=2912,https://www.instagram.com/brigado_crew,"['SIONA RECORDS', 'TOMORROWLAND MUSIC']"
OMIKI,https://www.beatstats.com/images/artist/large/271419.jpg?version=62677,https://www.instagram.com/omiki,"['SPIN TWIST RECORDS', 'DISTROKID', 'NEW WORLD', 'SHAMANIC TALES', 'ALTEZA RECORDS OFFICIAL', 'A STATE OF TRANCE']"
KID CUDI,https://www.beatstats.com/images/artist/large/65995.jpg?version=55080,https://www.instagram.com/kid_cudi,['OWSLA/ATLANTIC']
DATA 3,https://www.beatstats.com/images/artist/large/405620.jpg?version=20687,https://www.instagram.com/data_3,"['FLEXOUT AUDIO', 'METALHEADZ', 'SKANKANDBASS', 'HYPERACTIVITY MUSIC', 'SHOGUN AUDIO', 'ADDICTIVE BEHAVIOUR RECO....', 'SYMMETRY RECORDINGS', 'RAM RECORDS', 'LIFESTYLE', 'SOUL TRADER RECORDS', 'SOULVENT RECORDS', 'SUBTITLES MUSIC (UK)', 'FOKUZ RECORDINGS']"
TUCCILLO,https://www.beatstats.com/images/artist/large/55372.jpg?version=53037,https://www.instagram.com/tuccillo,"['CADENZA', 'KAOZ THEORY', 'SOUTH', 'HOUSE OF TUCCI', 'WHOYOSTRO BLACK', 'KING STREET CLASSICS']"
CRISSTIANO,https://www.beatstats.com/images/artist/large/599835.jpg?version=8448,https://www.instagram.com/crisstiano,"['DIYNAMIC', 'ELEATICS RECORDS', 'LOST ON YOU', 'SUARA', 'KATERMUKKE', 'STIL VOR TALENT', 'SURUBA', 'TIMELESS MOMENT', 'JEUDI RECORDS', 'EKLEKTISCH', 'ZEF MUSIC', 'SOLAR DISTANCE', 'CHAPTER 24 RECORDS']"
TRANCE CLASSICS,https://www.beatstats.com/images/artist/large/716433.jpg?version=58938,https://www.instagram.com/trance_classics,['AMSTERDAM TRANCE RECORDS....']
WHEN WE ARE WILD,https://www.beatstats.com/images/artist/large/434737.jpg?version=58938,https://www.instagram.com/when_we_are_wild,['PROTOCOL RECORDINGS']
BREAKAGE,https://www.beatstats.com/images/artist/large/44374.jpg?version=58938,https://www.instagram.com/breakage,['DIGITAL SOUNDBOY']
MARK DEKODA,https://www.beatstats.com/images/artist/large/142519.jpg?version=43876,https://www.instagram.com/mark_dekoda,"['WHITE FACE RECORDINGS', 'SCHATTENKIND', 'SCYTHE RECORDINGS']"
DIMO (BG),https://www.beatstats.com/images/artist/large/216198.jpg?version=62759,https://www.instagram.com/dimo_(bg),"['MAKE THE GIRLS DANCE REC....', 'HURRY UP SLOWLY', 'KATUN', 'AFRODISE', 'SUNSET GATHERING', 'WORLD UP RECORDS', 'ADESSO MUSIC', 'HOTL RECORDS', 'BOOM BOOM ROOM', 'GO DEEVA RECORDS']"
SELENA GOMEZ,https://www.beatstats.com/images/artist/large/167079.jpg?version=58938,https://www.instagram.com/selena_gomez,"['POLYDOR ASSOCIATED LABEL....', 'POLYDOR LTD.', 'HOLLYWOOD RECORDS']"
STEFAN Z,https://www.beatstats.com/images/artist/large/112390.jpg?version=61682,https://www.instagram.com/stefan_z,"['MY FAVORITE ROBOT RECORD....', 'HIVE AUDIO', 'RHOMBUS', 'CONSTANT CIRCLES']"
HARRISON (UK),https://www.beatstats.com/images/artist/large/471699.jpg?version=13215,https://www.instagram.com/harrison_(uk),"[""SPINNIN' RECORDS""]"
HARVARD BASS,https://www.beatstats.com/images/artist/large/99846.jpg?version=65289,https://www.instagram.com/harvard_bass,"['HOT CREATIONS', 'RELIEF', 'BUMP CITY RECORDS', 'SAVED RECORDS', 'TURBO RECORDINGS', 'MINUS', 'MAISON MONO']"
SIEGE,https://www.beatstats.com/images/artist/large/853832.jpg?version=57218,https://www.instagram.com/siege,['TOOLROOM TRAX']
URBANDAWN,https://www.beatstats.com/images/artist/large/244486.jpg?version=62644,https://www.instagram.com/urbandawn,"['HOSPITAL RECORDS', 'V RECORDINGS', 'WAR ON SILENCE']"
TIGERBLIND,https://www.beatstats.com/images/artist/large/936615.jpg?version=43973,https://www.instagram.com/tigerblind,"['MAHOOL', 'TOMORROWLAND MUSIC', 'AETERNA RECORDS', 'ANJUNABEATS', 'STRESS RECORDS']"
MINISTRY OF FUNK,https://www.beatstats.com/images/artist/large/71464.jpg?version=56827,https://www.instagram.com/ministry_of_funk,"['MUZIK X PRESS', 'SOUTH AMERICAN GROOVES']"
CHRIS VERON,https://www.beatstats.com/images/artist/large/621869.jpg?version=33573,https://www.instagram.com/chris_veron,"['KICKFIRE', 'ALWAYS A DRUM']"
DAMIAN LAZARUS,https://www.beatstats.com/images/artist/large/20652.jpg?version=19551,https://www.instagram.com/damian_lazarus,['CROSSTOWN REBELS']
DAVE MARTIN,https://www.beatstats.com/images/artist/large/114774.jpg?version=63079,https://www.instagram.com/dave_martin,"['TOOLROOM', ""WORK RECORDS (SPINNIN')""]"
JONAS RATHSMAN,https://www.beatstats.com/images/artist/large/231597.jpg?version=21311,https://www.instagram.com/jonas_rathsman,['ELEMENTS']
ALEX JONES,https://www.beatstats.com/images/artist/large/42168.jpg?version=28608,https://www.instagram.com/alex_jones,"['BOURNE RECORDINGS', 'HOT HAUS RECS', 'HYPERCOLOUR']"
DIRTY VEGAS,https://www.beatstats.com/images/artist/large/54166.jpg?version=7559,https://www.instagram.com/dirty_vegas,['ANJUNABEATS']
JOK,https://www.beatstats.com/images/artist/large/585042.jpg?version=8443,https://www.instagram.com/jok,"['AQUALABIAN', 'METIORA', 'CRRCT VIEW']"
GENAIRO NVILLA,https://www.beatstats.com/images/artist/large/117696.jpg?version=58938,https://www.instagram.com/genairo_nvilla,"[""SPINNIN' REMIXES"", 'SALTO SOUNDS (MOGANGA)', 'BIG BEAT RECORDS', 'YELLOW PRODUCTIONS', 'ULTRA', '4KENZO RECORDINGS', 'ARMADA TRICE']"
KATE ELSWORTH,https://www.beatstats.com/images/artist/large/167859.jpg?version=64773,https://www.instagram.com/kate_elsworth,"['CROSSTOWN REBELS', 'REVEALED RECORDINGS', 'DEFECTED']"
GIOVANNI,https://www.beatstats.com/images/artist/large/54315.jpg?version=58938,https://www.instagram.com/giovanni,['ELLUM']
PROGRAM2,https://www.beatstats.com/images/artist/large/1021768.jpg?version=58938,https://www.instagram.com/program2,['ELLUM']
BISHOP,https://www.beatstats.com/images/artist/large/51337.jpg?version=49772,https://www.instagram.com/bishop,"[""SPINNIN' DEEP""]"
MARCEL WOODS,https://www.beatstats.com/images/artist/large/13866.jpg?version=55232,https://www.instagram.com/marcel_woods,"['REVEALED RECORDINGS', ""SPINNIN' RECORDS"", 'HIGH CONTRAST RECORDINGS....', 'ARMADA MUSIC ALBUMS', 'MUSICAL MADNESS']"
CHAMBORD,https://www.beatstats.com/images/artist/large/776308.jpg?version=10420,https://www.instagram.com/chambord,"['VOD', 'GET PHYSICAL MUSIC', 'AROUND MIDNIGHT', 'ED BANGER RECORDS / BECA....']"
SNBRN,https://www.beatstats.com/images/artist/large/346192.jpg?version=59110,https://www.instagram.com/snbrn,['MUSICAL FREEDOM']
C.A.R,https://www.beatstats.com/images/artist/large/364525.jpg?version=58938,https://www.instagram.com/c.a.r,"['KOMPAKT', 'DISCO HALAL', 'GLOBAL UNDERGROUND']"
ALEX KENNON,https://www.beatstats.com/images/artist/large/159764.jpg?version=28962,https://www.instagram.com/alex_kennon,"['CROSSTOWN REBELS', 'SAVED RECORDS', 'BLACK BOOK RECORDS', 'REBELLION', 'KNEE DEEP IN SOUND', 'VIVA MUSIC', 'SPECTRUM (NL)', 'RELIEF', 'NONSTOP', 'CIRCUS RECORDINGS', 'SOLAR DISTANCE']"
CAT CONNORS,https://www.beatstats.com/images/artist/large/760662.jpg?version=58938,https://www.instagram.com/cat_connors,['DEFECTED']
EMILY ROBERTS,https://www.beatstats.com/images/artist/large/760097.jpg?version=58938,https://www.instagram.com/emily_roberts,['BIG TOP AMSTERDAM']
URULU,https://www.beatstats.com/images/artist/large/184438.jpg?version=36181,https://www.instagram.com/urulu,"['DIRT CREW RECORDINGS', 'HOUSEWAX', 'VOYAGE RECORDINGS', 'TARTELET RECORDS']"
STEVE HUERTA,https://www.beatstats.com/images/artist/large/265272.jpg?version=6126,https://www.instagram.com/steve_huerta,"['DIRT CREW RECORDINGS', 'ANJUNADEEP']"
CHRIS MARINA,https://www.beatstats.com/images/artist/large/557051.jpg?version=29729,https://www.instagram.com/chris_marina,"['RAWTONE BLACK', 'OMERTA', 'PORNOSTAR RECORDS', 'NEXT-GEN-RECORDS', 'INSTEREO RECORDINGS', ""LET'S PLAY MUSIC"", 'WHICH BOTTLE?', 'WH RECORDS', 'HI-BIAS RECORDS', 'TACTICAL RECORDS', 'TODO EL MUNDO', 'RH2', 'JANGO MUSIC', ""JACKIN' SOCIAL CLUB""]"
SIKDOPE,https://www.beatstats.com/images/artist/large/250744.jpg?version=54178,https://www.instagram.com/sikdope,"['DIM MAK RECORDS', 'CENTRAL STATION RECORDS', 'CREATE MUSIC GROUP', 'STMPD RCRDS', 'FUTURE HOUSE MUSIC', 'REVEALED RECORDINGS']"
CLOVER RAY,https://www.beatstats.com/images/artist/large/176628.jpg?version=52619,https://www.instagram.com/clover_ray,['HUNGARIAN HOT WAX']
SAM DEXTER,https://www.beatstats.com/images/artist/large/393035.jpg?version=64925,https://www.instagram.com/sam_dexter,['HUNGARIAN HOT WAX']
KI/KI,https://www.beatstats.com/images/artist/large/1069135.jpg?version=41590,https://www.instagram.com/ki/ki,"['SLASH', 'SLASH.LABEL', 'ARMADA MUSIC']"
REEZ,https://www.beatstats.com/images/artist/large/324958.jpg?version=23748,https://www.instagram.com/reez,"[""SPINNIN' RECORDS"", 'MAINSTAGE MUSIC', 'ARMADA TRICE', 'MUSICAL FREEDOM', 'ARMADA ZOUK', 'WALL RECORDINGS', 'THRIVE']"
KYDUS,https://www.beatstats.com/images/artist/large/294741.jpg?version=4645,https://www.instagram.com/kydus,"['CIRCUS RECORDINGS', 'NOTHING ELSE MATTERS (SO....', 'GLASGOW UNDERGROUND', 'TOOLROOM', 'KINETIC', 'SUARA', 'ARMADA SUBJEKT', 'EGO', 'TERMINAL M', 'TOOLROOM TRAX', 'BIG BEAT RECORDS', 'UNDER NO ILLUSION', 'INCORRECT']"
